train_accuracy_step,train_auroc_step,train_f1score_step,train_loss_step,epoch,step,val_accuracy,val_auroc,val_f1score,val_loss,train_accuracy,train_auroc,train_f1score,train_loss
0.81640625,0.8950738906860352,0.8327401876449585,0.41956955194473267,203,35399,,,,,,,,
0.8203125,0.8937872052192688,0.8476821184158325,0.4267238974571228,203,35449,,,,,,,,
,,,,203,35495,0.7987048029899597,0.8699058890342712,0.8087506294250488,0.45710620284080505,,,,
,,,,203,35495,,,,,0.807802140712738,0.8769835233688354,0.8197689056396484,0.4428825378417969
0.765625,0.8386052250862122,0.800000011920929,0.48794394731521606,204,35499,,,,,,,,
0.8046875,0.89263916015625,0.8062015771865845,0.4174168109893799,204,35549,,,,,,,,
0.80859375,0.8809829950332642,0.8178438544273376,0.45602792501449585,204,35599,,,,,,,,
0.79296875,0.850753664970398,0.8262295126914978,0.48072487115859985,204,35649,,,,,,,,
,,,,204,35669,0.8042813539505005,0.8745285272598267,0.8120898008346558,0.45108917355537415,,,,
,,,,204,35669,,,,,0.8113322257995605,0.8782577514648438,0.8226941227912903,0.44071102142333984
0.796875,0.8768656253814697,0.800000011920929,0.44288891553878784,205,35699,,,,,,,,
0.75,0.8149802088737488,0.7777777910232544,0.5252194404602051,205,35749,,,,,,,,
0.828125,0.8665244579315186,0.8482758402824402,0.47410598397254944,205,35799,,,,,,,,
,,,,205,35843,0.7954668402671814,0.8665305972099304,0.8108468055725098,0.4609394967556,,,,
,,,,205,35843,,,,,0.8097358345985413,0.8774359226226807,0.8217175006866455,0.44200652837753296
0.7734375,0.8573525547981262,0.7769230604171753,0.4751552939414978,206,35849,,,,,,,,
0.8125,0.903076171875,0.8248175382614136,0.4155447781085968,206,35899,,,,,,,,
0.8515625,0.9045955538749695,0.8538461327552795,0.405329167842865,206,35949,,,,,,,,
0.7734375,0.8631160259246826,0.7583333253860474,0.46277397871017456,206,35999,,,,,,,,
,,,,206,36017,0.8037416934967041,0.8723193407058716,0.8164844512939453,0.45124873518943787,,,,
,,,,206,36017,,,,,0.8084766864776611,0.8761096000671387,0.8202498555183411,0.4441229999065399
0.80859375,0.8776901960372925,0.8218181729316711,0.4501228332519531,207,36049,,,,,,,,
0.796875,0.8514845371246338,0.800000011920929,0.5041259527206421,207,36099,,,,,,,,
0.8359375,0.9147015810012817,0.8467153310775757,0.38400501012802124,207,36149,,,,,,,,
,,,,207,36191,0.7911494970321655,0.8593523502349854,0.804841160774231,0.47212255001068115,,,,
,,,,207,36191,,,,,0.8076897263526917,0.8771225214004517,0.8193015456199646,0.4422801733016968
0.8203125,0.8832446932792664,0.817460298538208,0.4358552098274231,208,36199,,,,,,,,
0.796875,0.8513264060020447,0.8129496574401855,0.48125284910202026,208,36249,,,,,,,,
0.7578125,0.8365378379821777,0.7596899271011353,0.5028268694877625,208,36299,,,,,,,,
0.8203125,0.8979490995407104,0.8413792848587036,0.40422070026397705,208,36349,,,,,,,,
,,,,208,36365,0.8057204484939575,0.8738585114479065,0.8210142254829407,0.4517778754234314,,,,
,,,,208,36365,,,,,0.8101854920387268,0.877617597579956,0.8219287991523743,0.4417969286441803
0.78125,0.863125741481781,0.7862595319747925,0.4648708403110504,209,36399,,,,,,,,
0.8203125,0.8885828256607056,0.8270676732063293,0.42592793703079224,209,36449,,,,,,,,
0.76953125,0.8527405858039856,0.7915194630622864,0.47987180948257446,209,36499,,,,,,,,
,,,,209,36539,0.8044612407684326,0.8754386305809021,0.8157939314842224,0.44703441858291626,,,,
,,,,209,36539,,,,,0.8109949231147766,0.8777361512184143,0.8227255344390869,0.4414639472961426
0.83203125,0.8765659928321838,0.8447653651237488,0.4405641555786133,210,36549,,,,,,,,
0.78125,0.8546454310417175,0.798561155796051,0.4838973581790924,210,36599,,,,,,,,
0.8359375,0.8916053771972656,0.8510638475418091,0.4120001792907715,210,36649,,,,,,,,
0.796875,0.9039682149887085,0.8206896781921387,0.42071855068206787,210,36699,,,,,,,,
,,,,210,36713,0.8066198825836182,0.8764103651046753,0.8162707090377808,0.4457539916038513,,,,
,,,,210,36713,,,,,0.8117818832397461,0.8797138333320618,0.8230943083763123,0.4379597008228302
0.8125,0.8527003526687622,0.8016529083251953,0.49165600538253784,211,36749,,,,,,,,
0.77734375,0.8507243990898132,0.7849056720733643,0.4875316619873047,211,36799,,,,,,,,
0.828125,0.8852813839912415,0.8552631735801697,0.4344681203365326,211,36849,,,,,,,,
,,,,211,36887,0.790429949760437,0.8635828495025635,0.7988952398300171,0.46586817502975464,,,,
,,,,211,36887,,,,,0.8103653788566589,0.8775432109832764,0.8222699761390686,0.44191768765449524
0.76953125,0.857107937335968,0.7649402618408203,0.47790729999542236,212,36899,,,,,,,,
0.80078125,0.87126225233078,0.8145454525947571,0.45778724551200867,212,36949,,,,,,,,
0.84765625,0.9059436321258545,0.8650519251823425,0.3913513720035553,212,36999,,,,,,,,
0.78515625,0.848739504814148,0.8096885681152344,0.4984765350818634,212,37049,,,,,,,,
,,,,212,37061,0.7913293838500977,0.8669177889823914,0.8133247494697571,0.46628737449645996,,,,
,,,,212,37061,,,,,0.80879145860672,0.8781373500823975,0.8203709125518799,0.44094935059547424
0.8125,0.8600249290466309,0.8367347121238708,0.4731042981147766,213,37099,,,,,,,,
0.82421875,0.913526713848114,0.8363636136054993,0.38562554121017456,213,37149,,,,,,,,
0.765625,0.8552116751670837,0.779411792755127,0.4741888642311096,213,37199,,,,,,,,
,,,,213,37235,0.8024824857711792,0.8743924498558044,0.8130745887756348,0.44750478863716125,,,,
,,,,213,37235,,,,,0.8115570545196533,0.8799146413803101,0.8233682513237,0.4380386173725128
0.81640625,0.8921580910682678,0.8142292499542236,0.41835713386535645,214,37249,,,,,,,,
0.83984375,0.9240250587463379,0.8509091138839722,0.4023912250995636,214,37299,,,,,,,,
0.8125,0.86322021484375,0.8222222328186035,0.4759560227394104,214,37349,,,,,,,,
0.8125,0.8868362903594971,0.8297872543334961,0.4317485988140106,214,37399,,,,,,,,
,,,,214,37409,0.7947472333908081,0.8674958348274231,0.8009073734283447,0.4648972451686859,,,,
,,,,214,37409,,,,,0.8079145550727844,0.877543568611145,0.8198781609535217,0.4418669044971466
0.76171875,0.8420759439468384,0.7874564528465271,0.49942174553871155,215,37449,,,,,,,,
0.8359375,0.8967595100402832,0.8571428656578064,0.40726351737976074,215,37499,,,,,,,,
0.77734375,0.8874503970146179,0.7896679043769836,0.4277045726776123,215,37549,,,,,,,,
,,,,215,37583,0.8030221462249756,0.8751060962677002,0.8139337301254272,0.44807010889053345,,,,
,,,,215,37583,,,,,0.8089713454246521,0.8771306872367859,0.8205474615097046,0.4424195885658264
0.8359375,0.8964780569076538,0.8320000171661377,0.41696104407310486,216,37599,,,,,,,,
0.8203125,0.881862223148346,0.8424657583236694,0.4342731237411499,216,37649,,,,,,,,
0.7890625,0.854636549949646,0.7938931584358215,0.48419660329818726,216,37699,,,,,,,,
0.83984375,0.9180247783660889,0.8366534113883972,0.3728194236755371,216,37749,,,,,,,,
,,,,216,37757,0.803561806678772,0.8748760223388672,0.8205128312110901,0.44824787974357605,,,,
,,,,216,37757,,,,,0.811039924621582,0.879082977771759,0.822812557220459,0.4388132095336914
0.765625,0.8622900247573853,0.7841726541519165,0.5029615759849548,217,37799,,,,,,,,
0.8046875,0.8856287002563477,0.8287671208381653,0.43903636932373047,217,37849,,,,,,,,
0.765625,0.8389778137207031,0.8026315569877625,0.5057318806648254,217,37899,,,,,,,,
,,,,217,37931,0.8012232184410095,0.8733152151107788,0.8175061941146851,0.4520570635795593,,,,
,,,,217,37931,,,,,0.8105227947235107,0.8777345418930054,0.8223912715911865,0.4417130947113037
0.79296875,0.8737781047821045,0.8086642622947693,0.4557740092277527,218,37949,,,,,,,,
0.76953125,0.8229166269302368,0.8126984238624573,0.5410781502723694,218,37999,,,,,,,,
0.796875,0.8531010746955872,0.8169013857841492,0.48232904076576233,218,38049,,,,,,,,
0.79296875,0.8437249660491943,0.8166090250015259,0.48859384655952454,218,38099,,,,,,,,
,,,,218,38105,0.8010433316230774,0.8737603425979614,0.8045936226844788,0.456319123506546,,,,
,,,,218,38105,,,,,0.8106801509857178,0.8794044852256775,0.8221452236175537,0.4387887418270111
0.8046875,0.8724637627601624,0.8263888955116272,0.44762903451919556,219,38149,,,,,,,,
0.8125,0.8975555896759033,0.8461538553237915,0.4078978896141052,219,38199,,,,,,,,
0.8046875,0.8804247975349426,0.7933884263038635,0.4433245062828064,219,38249,,,,,,,,
,,,,219,38279,0.8001438975334167,0.8732448816299438,0.8181371688842773,0.45335355401039124,,,,
,,,,219,38279,,,,,0.811601996421814,0.8791189789772034,0.8229701519012451,0.4393862187862396
0.83203125,0.8894186615943909,0.8339768052101135,0.432423859834671,220,38299,,,,,,,,
0.80078125,0.8729223012924194,0.8271186351776123,0.45958173274993896,220,38349,,,,,,,,
0.79296875,0.8797793984413147,0.7969348430633545,0.4379462003707886,220,38399,,,,,,,,
0.8671875,0.926106870174408,0.8661417365074158,0.3637602925300598,220,38449,,,,,,,,
,,,,220,38453,0.8069796562194824,0.8736960887908936,0.8229080438613892,0.4495312571525574,,,,
,,,,220,38453,,,,,0.8143676519393921,0.8798327445983887,0.8255651593208313,0.4381200969219208
0.81640625,0.8501846790313721,0.8315412402153015,0.4841197729110718,221,38499,,,,,,,,
0.8203125,0.8556094169616699,0.8391608595848083,0.478940486907959,221,38549,,,,,,,,
0.8203125,0.8746944665908813,0.8357142806053162,0.463264137506485,221,38599,,,,,,,,
,,,,221,38627,0.7996042370796204,0.8766833543777466,0.8206696510314941,0.4509402811527252,,,,
,,,,221,38627,,,,,0.8145025372505188,0.8808397650718689,0.8258832693099976,0.43665260076522827
0.81640625,0.8867290019989014,0.8303248882293701,0.42450517416000366,222,38649,,,,,,,,
0.828125,0.9136867523193359,0.8240000009536743,0.3897956907749176,222,38699,,,,,,,,
0.82421875,0.8979716300964355,0.8101266026496887,0.4060836434364319,222,38749,,,,,,,,
0.84375,0.9077202081680298,0.8611111044883728,0.39218422770500183,222,38799,,,,,,,,
,,,,222,38801,0.7943874597549438,0.8712319135665894,0.811913788318634,0.45479637384414673,,,,
,,,,222,38801,,,,,0.8102529644966125,0.8785948157310486,0.821890652179718,0.4397605359554291
0.8046875,0.878201961517334,0.807692289352417,0.4468980133533478,223,38849,,,,,,,,
0.828125,0.8747464418411255,0.8428571224212646,0.4415609538555145,223,38899,,,,,,,,
0.828125,0.9082961082458496,0.8461538553237915,0.386896550655365,223,38949,,,,,,,,
,,,,223,38975,0.7961863875389099,0.866072416305542,0.8081287145614624,0.4607873558998108,,,,
,,,,223,38975,,,,,0.8122316002845764,0.8798518776893616,0.823643684387207,0.4379163682460785
0.796875,0.8706623315811157,0.7952755689620972,0.46192705631256104,224,38999,,,,,,,,
0.8515625,0.92529296875,0.8602941036224365,0.37638765573501587,224,39049,,,,,,,,
0.8203125,0.8849465847015381,0.8357142806053162,0.43656760454177856,224,39099,,,,,,,,
0.7967914342880249,0.8866758346557617,0.800000011920929,0.42779916524887085,224,39149,,,,,,,,
,,,,224,39149,0.7965461611747742,0.8705923557281494,0.8144989609718323,0.45735490322113037,,,,
,,,,224,39149,,,,,0.811039924621582,0.8789027333259583,0.8223931789398193,0.43949636816978455
0.796875,0.8744995594024658,0.8266666531562805,0.4441183805465698,225,39199,,,,,,,,
0.75,0.8454433679580688,0.7538461685180664,0.5129163861274719,225,39249,,,,,,,,
0.77734375,0.8785035610198975,0.8013937473297119,0.4443058967590332,225,39299,,,,,,,,
,,,,225,39323,0.8042813539505005,0.8758809566497803,0.8187874555587769,0.4473789632320404,,,,
,,,,225,39323,,,,,0.8119392991065979,0.8800793290138245,0.8234474658966064,0.4377618432044983
0.80859375,0.8561897873878479,0.8304498195648193,0.4683690667152405,226,39349,,,,,,,,
0.84375,0.9034032821655273,0.8684210777282715,0.391116201877594,226,39399,,,,,,,,
0.81640625,0.8806985020637512,0.7947598099708557,0.4450031518936157,226,39449,,,,,,,,
,,,,226,39497,0.806439995765686,0.8770654201507568,0.8198861479759216,0.44451770186424255,,,,
,,,,226,39497,,,,,0.8104777932167053,0.8788595199584961,0.8220190405845642,0.4397994577884674
0.78515625,0.86786949634552,0.8028674125671387,0.45806223154067993,227,39499,,,,,,,,
0.8203125,0.8902521133422852,0.8244274854660034,0.4205676317214966,227,39549,,,,,,,,
0.80078125,0.8699755072593689,0.8172042965888977,0.4562128782272339,227,39599,,,,,,,,
0.79296875,0.8758469223976135,0.788844645023346,0.44303545355796814,227,39649,,,,,,,,
,,,,227,39671,0.8012232184410095,0.8742995858192444,0.8197683691978455,0.4520948827266693,,,,
,,,,227,39671,,,,,0.8118493556976318,0.8797497153282166,0.8232287168502808,0.4378960132598877
0.82421875,0.9043118953704834,0.8421052694320679,0.3869593143463135,228,39699,,,,,,,,
0.8125,0.8944027423858643,0.8248175382614136,0.4197275638580322,228,39749,,,,,,,,
0.78125,0.8547884821891785,0.7910447716712952,0.48741835355758667,228,39799,,,,,,,,
,,,,228,39845,0.8062601089477539,0.8744364976882935,0.81804358959198,0.44882696866989136,,,,
,,,,228,39845,,,,,0.8135132193565369,0.8814526200294495,0.8250136971473694,0.43554678559303284
0.8046875,0.8699291944503784,0.8175182342529297,0.462926983833313,229,39849,,,,,,,,
0.77734375,0.8691788911819458,0.7747035622596741,0.46806567907333374,229,39899,,,,,,,,
0.8203125,0.8810440897941589,0.8217054009437561,0.44091013073921204,229,39949,,,,,,,,
0.83203125,0.913546085357666,0.8447653651237488,0.3806411623954773,229,39999,,,,,,,,
,,,,229,40019,0.7927684783935547,0.8660753965377808,0.813592255115509,0.46624755859375,,,,
,,,,229,40019,,,,,0.8140978217124939,0.8818913102149963,0.8254960179328918,0.43450769782066345
0.78125,0.8821428418159485,0.8108108043670654,0.4420011043548584,230,40049,,,,,,,,
0.85546875,0.9262868165969849,0.8664259910583496,0.36151376366615295,230,40099,,,,,,,,
0.80859375,0.8810691833496094,0.8361204266548157,0.4385066628456116,230,40149,,,,,,,,
,,,,230,40193,0.809498131275177,0.8798040151596069,0.8239401578903198,0.43921324610710144,,,,
,,,,230,40193,,,,,0.8107700943946838,0.8790669441223145,0.822117030620575,0.43938201665878296
0.79296875,0.8481832146644592,0.8086642622947693,0.4929931163787842,231,40199,,,,,,,,
0.8046875,0.8648152947425842,0.8214285969734192,0.46941524744033813,231,40249,,,,,,,,
0.8203125,0.8816776275634766,0.8368794322013855,0.43835359811782837,231,40299,,,,,,,,
0.87109375,0.9472421407699585,0.8808664083480835,0.3257816433906555,231,40349,,,,,,,,
,,,,231,40367,0.8033819198608398,0.8748624324798584,0.8187696933746338,0.4483657479286194,,,,
,,,,231,40367,,,,,0.8123215436935425,0.8802276253700256,0.8240699768066406,0.4373302161693573
0.78515625,0.8620117902755737,0.800000011920929,0.4695512652397156,232,40399,,,,,,,,
0.82421875,0.900393009185791,0.8163265585899353,0.4042295217514038,232,40449,,,,,,,,
0.78125,0.8719601631164551,0.7894737124443054,0.45885926485061646,232,40499,,,,,,,,
,,,,232,40541,0.7987048029899597,0.8718783855438232,0.817126989364624,0.456868052482605,,,,
,,,,232,40541,,,,,0.8148173093795776,0.882616400718689,0.8264351487159729,0.4333578646183014
0.83203125,0.8875053524971008,0.8413284420967102,0.4245256781578064,233,40549,,,,,,,,
0.8046875,0.893681526184082,0.810606062412262,0.43257269263267517,233,40599,,,,,,,,
0.79296875,0.8813188076019287,0.8178694248199463,0.43090665340423584,233,40649,,,,,,,,
0.8359375,0.8804381489753723,0.860927164554596,0.4356197118759155,233,40699,,,,,,,,
,,,,233,40715,0.8015829920768738,0.874420166015625,0.8181967735290527,0.44946515560150146,,,,
,,,,233,40715,,,,,0.8089263439178467,0.8784546256065369,0.8207626938819885,0.44002339243888855
0.84765625,0.908916175365448,0.8641114830970764,0.38930463790893555,234,40749,,,,,,,,
0.7734375,0.8467786312103271,0.7819548845291138,0.4926287531852722,234,40799,,,,,,,,
0.84765625,0.8873239755630493,0.8631578683853149,0.4313070774078369,234,40849,,,,,,,,
,,,,234,40889,0.8006835579872131,0.8721226453781128,0.8159468173980713,0.4550526440143585,,,,
,,,,234,40889,,,,,0.812029242515564,0.8794705867767334,0.8238813281059265,0.4386213421821594
0.78125,0.8710899353027344,0.774193525314331,0.45538729429244995,235,40899,,,,,,,,
0.76953125,0.8600732088088989,0.7806691527366638,0.4712577164173126,235,40949,,,,,,,,
0.8046875,0.8955398797988892,0.8226950168609619,0.41306278109550476,235,40999,,,,,,,,
0.7890625,0.8522747755050659,0.7839999794960022,0.4873828887939453,235,41049,,,,,,,,
,,,,235,41063,0.8037416934967041,0.8749538660049438,0.8186804056167603,0.4479132294654846,,,,
,,,,235,41063,,,,,0.8132433891296387,0.8814197778701782,0.8248049020767212,0.43522223830223083
0.8046875,0.8833792209625244,0.8201438784599304,0.4290107488632202,236,41099,,,,,,,,
0.7890625,0.8672930598258972,0.7985074520111084,0.45046165585517883,236,41149,,,,,,,,
0.84375,0.9077818393707275,0.8529411554336548,0.38713139295578003,236,41199,,,,,,,,
,,,,236,41237,0.801942765712738,0.8762125968933105,0.8215270042419434,0.4481266438961029,,,,
,,,,236,41237,,,,,0.8154918551445007,0.8830500245094299,0.826614260673523,0.4326143264770508
0.7890625,0.8740156888961792,0.8057553768157959,0.47003066539764404,237,41249,,,,,,,,
0.8046875,0.8635435104370117,0.8188405632972717,0.4871332049369812,237,41299,,,,,,,,
0.8671875,0.9371510744094849,0.881118893623352,0.3356349468231201,237,41349,,,,,,,,
0.81640625,0.8849937915802002,0.8417508602142334,0.4223366379737854,237,41399,,,,,,,,
,,,,237,41411,0.8076992034912109,0.8787208795547485,0.8190282583236694,0.44354119896888733,,,,
,,,,237,41411,,,,,0.8147048950195312,0.8815182447433472,0.8259299397468567,0.43506354093551636
0.828125,0.8834720253944397,0.8103448152542114,0.43577438592910767,238,41449,,,,,,,,
0.85546875,0.9180963039398193,0.8624535202980042,0.38700932264328003,238,41499,,,,,,,,
0.8125,0.8946689367294312,0.8285714387893677,0.4069312810897827,238,41549,,,,,,,,
,,,,238,41585,0.796366274356842,0.8740015029907227,0.8188220262527466,0.4590211510658264,,,,
,,,,238,41585,,,,,0.8129061460494995,0.8811097145080566,0.8241137862205505,0.435855895280838
0.80859375,0.8898859024047852,0.8122605085372925,0.42092427611351013,239,41599,,,,,,,,
0.8359375,0.91176837682724,0.8571428656578064,0.38646870851516724,239,41649,,,,,,,,
0.765625,0.8461019396781921,0.7777777910232544,0.4932444393634796,239,41699,,,,,,,,
0.8046875,0.846713125705719,0.8134328126907349,0.49383068084716797,239,41749,,,,,,,,
,,,,239,41759,0.8008634448051453,0.8767048120498657,0.8182564377784729,0.44833749532699585,,,,
,,,,239,41759,,,,,0.8119168281555176,0.8820152878761292,0.8234449625015259,0.43418970704078674
0.77734375,0.8677513599395752,0.7971529960632324,0.4595957398414612,240,41799,,,,,,,,
0.8203125,0.8889092206954956,0.8188976645469666,0.42423930764198303,240,41849,,,,,,,,
0.828125,0.8983702659606934,0.8345864415168762,0.4091603755950928,240,41899,,,,,,,,
,,,,240,41933,0.8057204484939575,0.8780933618545532,0.8210142254829407,0.44345033168792725,,,,
,,,,240,41933,,,,,0.8139854073524475,0.8814908266067505,0.825180172920227,0.43488597869873047
0.8515625,0.9209057092666626,0.8724831938743591,0.36388376355171204,241,41949,,,,,,,,
0.8515625,0.9120954275131226,0.8642857074737549,0.39162781834602356,241,41999,,,,,,,,
0.8125,0.903985857963562,0.8195488452911377,0.40828460454940796,241,42049,,,,,,,,
0.8359375,0.892086386680603,0.8551723957061768,0.41988128423690796,241,42099,,,,,,,,
,,,,241,42107,0.8037416934967041,0.8747057914733887,0.8183785676956177,0.44760289788246155,,,,
,,,,241,42107,,,,,0.8150421380996704,0.88258296251297,0.8266093134880066,0.4332349896430969
0.7734375,0.8517861366271973,0.800000011920929,0.47401952743530273,242,42149,,,,,,,,
0.796875,0.8788158297538757,0.8206896781921387,0.4474133551120758,242,42199,,,,,,,,
0.78125,0.8556650280952454,0.7878788113594055,0.4874909222126007,242,42249,,,,,,,,
,,,,242,42281,0.8089584708213806,0.8787450790405273,0.8253864049911499,0.442983478307724,,,,
,,,,242,42281,,,,,0.8139404058456421,0.8814572691917419,0.8252855539321899,0.4353584945201874
0.8359375,0.9074380397796631,0.845588207244873,0.38902342319488525,243,42299,,,,,,,,
0.796875,0.8623387813568115,0.8059701323509216,0.45792877674102783,243,42349,,,,,,,,
0.83203125,0.9010223746299744,0.8626198172569275,0.3956748843193054,243,42399,,,,,,,,
0.796875,0.8684612512588501,0.7903226017951965,0.4653885066509247,243,42449,,,,,,,,
,,,,243,42455,0.7983450293540955,0.870598316192627,0.8154124617576599,0.45475292205810547,,,,
,,,,243,42455,,,,,0.8161439299583435,0.8830137848854065,0.8274639844894409,0.43239593505859375
0.8046875,0.8684371709823608,0.8134328126907349,0.4601576328277588,244,42499,,,,,,,,
0.828125,0.9041628241539001,0.8450704216957092,0.3964936137199402,244,42549,,,,,,,,
0.7890625,0.8774256706237793,0.8071428537368774,0.43656426668167114,244,42599,,,,,,,,
,,,,244,42629,0.8010433316230774,0.875342607498169,0.8234354853630066,0.4611268639564514,,,,
,,,,244,42629,,,,,0.8140078783035278,0.8818386197090149,0.8253526091575623,0.4344729781150818
0.7734375,0.835335373878479,0.7898550629615784,0.5170639157295227,245,42649,,,,,,,,
0.78515625,0.8467707633972168,0.7985348105430603,0.48699384927749634,245,42699,,,,,,,,
0.82421875,0.8964461088180542,0.8221343755722046,0.4202715754508972,245,42749,,,,,,,,
0.81640625,0.900235652923584,0.8252788186073303,0.4264432191848755,245,42799,,,,,,,,
,,,,245,42803,0.7985249161720276,0.8744227886199951,0.8162729740142822,0.4496192932128906,,,,
,,,,245,42803,,,,,0.8168634176254272,0.8841264247894287,0.8280448317527771,0.43062451481819153
0.796875,0.8777525424957275,0.8243243098258972,0.45550960302352905,246,42849,,,,,,,,
0.8203125,0.8699236512184143,0.817460298538208,0.4484124183654785,246,42899,,,,,,,,
0.8125,0.8806107044219971,0.8110235929489136,0.4381190836429596,246,42949,,,,,,,,
,,,,246,42977,0.8014031052589417,0.8727139234542847,0.8230769038200378,0.46252143383026123,,,,
,,,,246,42977,,,,,0.814772367477417,0.8824787139892578,0.8261144757270813,0.43289491534233093
0.8515625,0.9240281581878662,0.8661971688270569,0.35954222083091736,247,42999,,,,,,,,
0.82421875,0.8929182291030884,0.8235294222831726,0.4171540141105652,247,43049,,,,,,,,
0.8046875,0.8985906839370728,0.8251748085021973,0.4062272310256958,247,43099,,,,,,,,
0.78515625,0.8552502989768982,0.7859922051429749,0.4881751537322998,247,43149,,,,,,,,
,,,,247,43151,0.8107573390007019,0.8787885904312134,0.8247250914573669,0.4415546953678131,,,,
,,,,247,43151,,,,,0.8141652345657349,0.8834195137023926,0.8253787159919739,0.43209347128868103
0.796875,0.8687022924423218,0.8045112490653992,0.4692765474319458,248,43199,,,,,,,,
0.8046875,0.882256031036377,0.8091602921485901,0.4309975206851959,248,43249,,,,,,,,
0.83984375,0.90717613697052,0.8561403751373291,0.39909759163856506,248,43299,,,,,,,,
,,,,248,43325,0.8057204484939575,0.8756624460220337,0.8208954930305481,0.44773051142692566,,,,
,,,,248,43325,,,,,0.8116245269775391,0.8803000450134277,0.8230697512626648,0.43686896562576294
0.80859375,0.8766428232192993,0.8063241243362427,0.4405314028263092,249,43349,,,,,,,,
0.8203125,0.8988529443740845,0.8270676732063293,0.4070993959903717,249,43399,,,,,,,,
0.7890625,0.8632153868675232,0.8014705777168274,0.46971595287323,249,43449,,,,,,,,
0.7914438247680664,0.8700187802314758,0.8133971095085144,0.4664471447467804,249,43499,,,,,,,,
,,,,249,43499,0.8112969994544983,0.879406213760376,0.8200994729995728,0.43983063101768494,,,,
,,,,249,43499,,,,,0.8137380480766296,0.8817958831787109,0.8250918388366699,0.43494898080825806
0.8203125,0.9052444100379944,0.8368794322013855,0.3948763608932495,250,43549,,,,,,,,
0.765625,0.8609939217567444,0.7599999904632568,0.47096508741378784,250,43599,,,,,,,,
0.8203125,0.9078631401062012,0.8456375598907471,0.3915092945098877,250,43649,,,,,,,,
,,,,250,43673,0.800503671169281,0.876231849193573,0.8203466534614563,0.4497065246105194,,,,
,,,,250,43673,,,,,0.8159865140914917,0.8842265605926514,0.8270279169082642,0.4304129183292389
0.79296875,0.8802300095558167,0.8044280409812927,0.4326734244823456,251,43699,,,,,,,,
0.8515625,0.9217631220817566,0.8571428656578064,0.36995869874954224,251,43749,,,,,,,,
0.83203125,0.8922896981239319,0.8447653651237488,0.4181209206581116,251,43799,,,,,,,,
,,,,251,43847,0.8053606748580933,0.8770238161087036,0.8236636519432068,0.4500652849674225,,,,
,,,,251,43847,,,,,0.8156717419624329,0.8829817771911621,0.8268710970878601,0.4323500692844391
0.81640625,0.847197949886322,0.8448845148086548,0.4777901768684387,252,43849,,,,,,,,
0.796875,0.8580358028411865,0.8142856955528259,0.4766972064971924,252,43899,,,,,,,,
0.8203125,0.8739360570907593,0.8445945978164673,0.4378880262374878,252,43949,,,,,,,,
0.82421875,0.8958988189697266,0.8132780194282532,0.4087221026420593,252,43999,,,,,,,,
,,,,252,44021,0.8100377917289734,0.8777450323104858,0.817931056022644,0.4469905495643616,,,,
,,,,252,44021,,,,,0.8154918551445007,0.882976233959198,0.826899528503418,0.4330548644065857
0.78515625,0.8488916158676147,0.800000011920929,0.4820833206176758,253,44049,,,,,,,,
0.8125,0.8967674374580383,0.837837815284729,0.41634106636047363,253,44099,,,,,,,,
0.859375,0.9211206436157227,0.8666666746139526,0.3709295988082886,253,44149,,,,,,,,
,,,,253,44195,0.8062601089477539,0.8769024610519409,0.818717360496521,0.4435459077358246,,,,
,,,,253,44195,,,,,0.8161888718605042,0.8841935396194458,0.8274114727973938,0.4303886592388153
0.8359375,0.8872548341751099,0.8264462947845459,0.4240439534187317,254,44199,,,,,,,,
0.76953125,0.8433448076248169,0.790035605430603,0.4984872341156006,254,44249,,,,,,,,
0.828125,0.8916015625,0.828125,0.41872715950012207,254,44299,,,,,,,,
0.828125,0.8787175416946411,0.8294573426246643,0.44304537773132324,254,44349,,,,,,,,
,,,,254,44369,0.8044612407684326,0.8764233589172363,0.8152303099632263,0.44503459334373474,,,,
,,,,254,44369,,,,,0.8165711164474487,0.8852651119232178,0.8277595043182373,0.42842933535575867
0.8125,0.8954392671585083,0.8125,0.41351479291915894,255,44399,,,,,,,,
0.82421875,0.8919570446014404,0.8351648449897766,0.4207746386528015,255,44449,,,,,,,,
0.78125,0.8549127578735352,0.7941176295280457,0.47430136799812317,255,44499,,,,,,,,
,,,,255,44543,0.8041014671325684,0.8774266839027405,0.8244397640228271,0.4499504864215851,,,,
,,,,255,44543,,,,,0.8157616853713989,0.8829759955406189,0.8270066976547241,0.43250226974487305
0.84375,0.9113715887069702,0.84375,0.38521361351013184,256,44549,,,,,,,,
0.81640625,0.8814942240715027,0.8252788186073303,0.44283413887023926,256,44599,,,,,,,,
0.80078125,0.8734499216079712,0.8305647969245911,0.44499334692955017,256,44649,,,,,,,,
0.7890625,0.873161792755127,0.8125,0.45505544543266296,256,44699,,,,,,,,
,,,,256,44717,0.8112969994544983,0.8806030750274658,0.8199759721755981,0.4386499226093292,,,,
,,,,256,44717,,,,,0.8177403211593628,0.8856765627861023,0.829131543636322,0.4278787076473236
0.79296875,0.8590641021728516,0.8140350580215454,0.4766342043876648,257,44749,,,,,,,,
0.78515625,0.8577101230621338,0.7892720103263855,0.47419553995132446,257,44799,,,,,,,,
0.8125,0.8635118007659912,0.8399999737739563,0.459134578704834,257,44849,,,,,,,,
,,,,257,44891,0.803561806678772,0.8778965473175049,0.8221498131752014,0.44637972116470337,,,,
